                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    165,                 3.6537,                 2.1823,                 1.1073,                0.10625,                0.28626,                0.08767,                0.02506,                 3.3823,                 3.6622,                 1.1443,             0.00099036,             0.00099036,             0.00099036
                    166,                 3.8158,                 1.9529,                 1.1657,                0.10625,                0.28626,                0.08767,                0.02506,                 3.3823,                 3.6622,                 1.1443,             0.00098624,             0.00098624,             0.00098624
                    167,                 3.8176,                 2.0243,                 1.2028,                0.10625,                0.28626,                0.08767,                0.02506,                 3.3823,                 3.6622,                 1.1443,             0.00098211,             0.00098211,             0.00098211
                    168,                 3.4867,                 2.0106,                 1.1295,                 0.1098,                0.26518,                0.08896,                0.02607,                 3.4004,                  2.703,                 1.1722,             0.00097799,             0.00097799,             0.00097799
                    169,                 3.5652,                 2.1064,                  1.169,                 0.1098,                0.26518,                0.08896,                0.02607,                 3.4004,                  2.703,                 1.1722,             0.00097386,             0.00097386,             0.00097386
                    170,                 3.6489,                 2.0157,                 1.1253,                 0.1098,                0.26518,                0.08896,                0.02607,                 3.4004,                  2.703,                 1.1722,             0.00096974,             0.00096974,             0.00096974
                    171,                 3.9419,                  2.318,                 1.2185,                 0.1098,                0.26518,                0.08896,                0.02607,                 3.4004,                  2.703,                 1.1722,             0.00096561,             0.00096561,             0.00096561
                    172,                 3.5041,                 2.1796,                 1.2118,                0.09042,                0.22574,                 0.0704,                0.01863,                   3.62,                 2.2377,                 1.2273,             0.00096148,             0.00096148,             0.00096148
                    173,                 3.6977,                 2.0601,                 1.1256,                0.09042,                0.22574,                 0.0704,                0.01863,                   3.62,                 2.2377,                 1.2273,             0.00095736,             0.00095736,             0.00095736
                    174,                 3.4429,                 2.1158,                 1.1908,                0.09042,                0.22574,                 0.0704,                0.01863,                   3.62,                 2.2377,                 1.2273,             0.00095323,             0.00095323,             0.00095323
                    175,                  3.556,                 2.0643,                 1.1991,                0.09042,                0.22574,                 0.0704,                0.01863,                   3.62,                 2.2377,                 1.2273,             0.00094911,             0.00094911,             0.00094911
                    176,                 3.5601,                 2.0348,                 1.1655,                0.09292,                0.23563,                0.06804,                0.02258,                 3.3997,                 2.2067,                 1.2046,             0.00094498,             0.00094498,             0.00094498
                    177,                 3.5636,                 2.1787,                 1.1767,                0.09292,                0.23563,                0.06804,                0.02258,                 3.3997,                 2.2067,                 1.2046,             0.00094085,             0.00094085,             0.00094085
                    178,                 3.6774,                 2.2685,                 1.1479,                0.09292,                0.23563,                0.06804,                0.02258,                 3.3997,                 2.2067,                 1.2046,             0.00093673,             0.00093673,             0.00093673
                    179,                 3.7454,                 2.0323,                 1.1363,                0.09292,                0.23563,                0.06804,                0.02258,                 3.3997,                 2.2067,                 1.2046,              0.0009326,              0.0009326,              0.0009326
                    180,                 3.6877,                 2.1385,                 1.1375,                0.07373,                0.22846,                0.05709,                0.01893,                 3.4928,                 2.2685,                 1.1805,             0.00092848,             0.00092848,             0.00092848
                    181,                 3.3039,                 2.0119,                 1.1058,                0.07373,                0.22846,                0.05709,                0.01893,                 3.4928,                 2.2685,                 1.1805,             0.00092435,             0.00092435,             0.00092435
                    182,                 3.4574,                 2.0145,                 1.1508,                0.07373,                0.22846,                0.05709,                0.01893,                 3.4928,                 2.2685,                 1.1805,             0.00092023,             0.00092023,             0.00092023
                    183,                 3.3985,                 1.8984,                 1.1205,                0.07373,                0.22846,                0.05709,                0.01893,                 3.4928,                 2.2685,                 1.1805,              0.0009161,              0.0009161,              0.0009161
                    184,                 3.7048,                 2.1456,                  1.158,                0.08101,                0.24151,                0.06325,                0.02043,                  3.468,                 2.1369,                 1.1614,             0.00091197,             0.00091197,             0.00091197
                    185,                 3.1647,                 2.0382,                 1.1329,                0.08101,                0.24151,                0.06325,                0.02043,                  3.468,                 2.1369,                 1.1614,             0.00090785,             0.00090785,             0.00090785
                    186,                 3.4328,                 1.9796,                 1.1437,                0.08101,                0.24151,                0.06325,                0.02043,                  3.468,                 2.1369,                 1.1614,             0.00090372,             0.00090372,             0.00090372
                    187,                 3.5979,                 2.0224,                 1.1616,                0.08101,                0.24151,                0.06325,                0.02043,                  3.468,                 2.1369,                 1.1614,              0.0008996,              0.0008996,              0.0008996
                    188,                 3.3872,                 1.9722,                 1.0746,                0.11075,                 0.3211,                0.10299,                0.03384,                 3.2134,                  1.968,                 1.1249,             0.00089547,             0.00089547,             0.00089547
                    189,                 3.5588,                 2.0452,                 1.1441,                0.11075,                 0.3211,                0.10299,                0.03384,                 3.2134,                  1.968,                 1.1249,             0.00089134,             0.00089134,             0.00089134
                    190,                  3.249,                 1.9608,                 1.0842,                0.11075,                 0.3211,                0.10299,                0.03384,                 3.2134,                  1.968,                 1.1249,             0.00088722,             0.00088722,             0.00088722
                    191,                 3.4586,                 2.0508,                 1.1474,                0.11075,                 0.3211,                0.10299,                0.03384,                 3.2134,                  1.968,                 1.1249,             0.00088309,             0.00088309,             0.00088309
                    192,                 3.1983,                 2.0886,                 1.2139,                0.13146,                0.37111,                0.13114,                0.04396,                 3.0771,                 1.8701,                 1.1143,             0.00087897,             0.00087897,             0.00087897
                    193,                 3.3142,                 2.0044,                 1.1029,                0.13146,                0.37111,                0.13114,                0.04396,                 3.0771,                 1.8701,                 1.1143,             0.00087484,             0.00087484,             0.00087484
                    194,                 3.3199,                  1.996,                 1.1319,                0.13146,                0.37111,                0.13114,                0.04396,                 3.0771,                 1.8701,                 1.1143,             0.00087072,             0.00087072,             0.00087072
                    195,                 3.4221,                 1.9575,                 1.1169,                0.13146,                0.37111,                0.13114,                0.04396,                 3.0771,                 1.8701,                 1.1143,             0.00086659,             0.00086659,             0.00086659
                    196,                 3.6282,                 1.9756,                 1.0918,                0.13033,                0.39468,                0.13555,                0.04705,                 3.0691,                 1.8475,                 1.1004,             0.00086246,             0.00086246,             0.00086246
                    197,                 3.5279,                 2.0606,                 1.1415,                0.13033,                0.39468,                0.13555,                0.04705,                 3.0691,                 1.8475,                 1.1004,             0.00085834,             0.00085834,             0.00085834
                    198,                 3.5619,                 2.0721,                 1.1123,                0.13033,                0.39468,                0.13555,                0.04705,                 3.0691,                 1.8475,                 1.1004,             0.00085421,             0.00085421,             0.00085421
                    199,                 3.0778,                 1.9598,                 1.1711,                0.13033,                0.39468,                0.13555,                0.04705,                 3.0691,                 1.8475,                 1.1004,             0.00085009,             0.00085009,             0.00085009
                    200,                 3.3431,                 2.0927,                 1.2449,                0.13506,                0.32528,                0.12955,                0.04487,                 3.0865,                 1.8966,                 1.0959,             0.00084596,             0.00084596,             0.00084596
                    201,                 3.1606,                 1.9574,                 1.1372,                0.13506,                0.32528,                0.12955,                0.04487,                 3.0865,                 1.8966,                 1.0959,             0.00084184,             0.00084184,             0.00084184
                    202,                 3.2982,                 1.9139,                 1.1011,                0.13506,                0.32528,                0.12955,                0.04487,                 3.0865,                 1.8966,                 1.0959,             0.00083771,             0.00083771,             0.00083771
                    203,                 3.1417,                 1.8474,                 1.0865,                0.13506,                0.32528,                0.12955,                0.04487,                 3.0865,                 1.8966,                 1.0959,             0.00083358,             0.00083358,             0.00083358
                    204,                 2.8841,                 1.8639,                 1.1047,                0.12467,                0.26791,                0.11486,                0.03812,                 3.1927,                 2.0109,                 1.1095,             0.00082946,             0.00082946,             0.00082946
                    205,                  3.061,                 1.8329,                 1.0633,                0.12467,                0.26791,                0.11486,                0.03812,                 3.1927,                 2.0109,                 1.1095,             0.00082533,             0.00082533,             0.00082533
                    206,                 3.1702,                 1.9002,                 1.1119,                0.12467,                0.26791,                0.11486,                0.03812,                 3.1927,                 2.0109,                 1.1095,             0.00082121,             0.00082121,             0.00082121
                    207,                 3.1853,                 2.0423,                 1.0868,                0.12467,                0.26791,                0.11486,                0.03812,                 3.1927,                 2.0109,                 1.1095,             0.00081708,             0.00081708,             0.00081708
                    208,                  3.364,                  2.048,                 1.1217,                0.12552,                0.23493,                 0.1018,                0.03542,                 3.1688,                 2.0206,                 1.1016,             0.00081295,             0.00081295,             0.00081295
                    209,                 3.3513,                 1.8901,                 1.0953,                0.12552,                0.23493,                 0.1018,                0.03542,                 3.1688,                 2.0206,                 1.1016,             0.00080883,             0.00080883,             0.00080883
                    210,                 3.3248,                 1.8689,                 1.0929,                0.12552,                0.23493,                 0.1018,                0.03542,                 3.1688,                 2.0206,                 1.1016,              0.0008047,              0.0008047,              0.0008047
                    211,                  3.254,                 1.9593,                 1.1485,                0.12552,                0.23493,                 0.1018,                0.03542,                 3.1688,                 2.0206,                 1.1016,             0.00080058,             0.00080058,             0.00080058
                    212,                 3.3343,                  2.051,                 1.1126,                0.12414,                0.26274,                0.10954,                  0.041,                 3.0457,                 1.9615,                 1.0717,             0.00079645,             0.00079645,             0.00079645
                    213,                 3.4972,                 2.0437,                 1.1003,                0.12414,                0.26274,                0.10954,                  0.041,                 3.0457,                 1.9615,                 1.0717,             0.00079233,             0.00079233,             0.00079233
                    214,                 3.1732,                 1.8049,                 1.0741,                0.12414,                0.26274,                0.10954,                  0.041,                 3.0457,                 1.9615,                 1.0717,              0.0007882,              0.0007882,              0.0007882
                    215,                 3.2468,                 1.9648,                 1.1271,                0.12414,                0.26274,                0.10954,                  0.041,                 3.0457,                 1.9615,                 1.0717,             0.00078407,             0.00078407,             0.00078407
                    216,                 3.1854,                 2.0126,                 1.1267,                0.15801,                0.34893,                0.13185,                0.04654,                 2.9741,                 1.8642,                 1.0561,             0.00077995,             0.00077995,             0.00077995
                    217,                 3.3904,                 1.9383,                 1.0897,                0.15801,                0.34893,                0.13185,                0.04654,                 2.9741,                 1.8642,                 1.0561,             0.00077582,             0.00077582,             0.00077582
                    218,                 3.0047,                 1.8601,                  1.115,                0.15801,                0.34893,                0.13185,                0.04654,                 2.9741,                 1.8642,                 1.0561,              0.0007717,              0.0007717,              0.0007717
                    219,                 3.0888,                 1.8799,                   1.11,                0.15801,                0.34893,                0.13185,                0.04654,                 2.9741,                 1.8642,                 1.0561,             0.00076757,             0.00076757,             0.00076757
                    220,                 3.3182,                 2.0256,                  1.157,                0.16762,                0.36284,                0.14039,                0.04816,                 2.9432,                 1.8058,                 1.0559,             0.00076344,             0.00076344,             0.00076344
                    221,                 3.3524,                 1.9224,                 1.1019,                0.16762,                0.36284,                0.14039,                0.04816,                 2.9432,                 1.8058,                 1.0559,             0.00075932,             0.00075932,             0.00075932
                    222,                 3.0306,                 1.9057,                 1.0904,                0.16762,                0.36284,                0.14039,                0.04816,                 2.9432,                 1.8058,                 1.0559,             0.00075519,             0.00075519,             0.00075519
                    223,                 3.2407,                  1.842,                 1.0874,                0.16762,                0.36284,                0.14039,                0.04816,                 2.9432,                 1.8058,                 1.0559,             0.00075107,             0.00075107,             0.00075107
                    224,                  3.249,                 1.8642,                 1.0561,                0.16195,                0.37575,                0.13341,                0.04752,                 2.9116,                 1.8053,                 1.0523,             0.00074694,             0.00074694,             0.00074694
                    225,                 3.3851,                 1.9598,                 1.1783,                0.16195,                0.37575,                0.13341,                0.04752,                 2.9116,                 1.8053,                 1.0523,             0.00074282,             0.00074282,             0.00074282
                    226,                 3.0429,                 1.8193,                 1.0905,                0.16195,                0.37575,                0.13341,                0.04752,                 2.9116,                 1.8053,                 1.0523,             0.00073869,             0.00073869,             0.00073869
                    227,                 2.7958,                 1.8337,                 1.0739,                0.16195,                0.37575,                0.13341,                0.04752,                 2.9116,                 1.8053,                 1.0523,             0.00073456,             0.00073456,             0.00073456
                    228,                 2.8371,                 1.8752,                 1.1252,                0.14116,                0.32685,                0.11678,                0.04107,                 2.9941,                 1.8971,                 1.0754,             0.00073044,             0.00073044,             0.00073044
                    229,                 3.0789,                 1.8868,                 1.0968,                0.14116,                0.32685,                0.11678,                0.04107,                 2.9941,                 1.8971,                 1.0754,             0.00072631,             0.00072631,             0.00072631
                    230,                 3.2219,                 1.9501,                 1.0699,                0.14116,                0.32685,                0.11678,                0.04107,                 2.9941,                 1.8971,                 1.0754,             0.00072219,             0.00072219,             0.00072219
                    231,                  2.727,                 1.8252,                 1.0472,                0.14116,                0.32685,                0.11678,                0.04107,                 2.9941,                 1.8971,                 1.0754,             0.00071806,             0.00071806,             0.00071806
                    232,                 2.8848,                 1.8856,                 1.1061,                0.13579,                0.28598,                0.11172,                0.03958,                 3.0465,                  1.957,                 1.0832,             0.00071393,             0.00071393,             0.00071393
                    233,                 3.1332,                 1.8847,                 1.0314,                0.13579,                0.28598,                0.11172,                0.03958,                 3.0465,                  1.957,                 1.0832,             0.00070981,             0.00070981,             0.00070981
                    234,                 2.8439,                 1.8407,                 1.0486,                0.13579,                0.28598,                0.11172,                0.03958,                 3.0465,                  1.957,                 1.0832,             0.00070568,             0.00070568,             0.00070568
                    235,                 2.9518,                 1.9231,                 1.0862,                0.13579,                0.28598,                0.11172,                0.03958,                 3.0465,                  1.957,                 1.0832,             0.00070156,             0.00070156,             0.00070156
                    236,                 2.8924,                 1.7812,                 1.0775,                0.15507,                 0.3964,                0.14955,                0.05167,                    2.9,                  1.807,                 1.0472,             0.00069743,             0.00069743,             0.00069743
                    237,                 2.7409,                 1.8058,                 1.0782,                0.15507,                 0.3964,                0.14955,                0.05167,                    2.9,                  1.807,                 1.0472,             0.00069331,             0.00069331,             0.00069331
                    238,                 3.1188,                 1.8425,                 1.0309,                0.15507,                 0.3964,                0.14955,                0.05167,                    2.9,                  1.807,                 1.0472,             0.00068918,             0.00068918,             0.00068918
                    239,                 3.0051,                 1.9465,                  1.138,                0.15507,                 0.3964,                0.14955,                0.05167,                    2.9,                  1.807,                 1.0472,             0.00068505,             0.00068505,             0.00068505
                    240,                 2.9169,                 1.8053,                 1.0868,                0.20174,                0.42724,                0.19393,                0.06535,                 2.8053,                 1.6864,                  1.028,             0.00068093,             0.00068093,             0.00068093
                    241,                 2.6963,                 1.7205,                  1.067,                0.20174,                0.42724,                0.19393,                0.06535,                 2.8053,                 1.6864,                  1.028,              0.0006768,              0.0006768,              0.0006768
                    242,                 3.1366,                 1.9478,                  1.101,                0.20174,                0.42724,                0.19393,                0.06535,                 2.8053,                 1.6864,                  1.028,             0.00067268,             0.00067268,             0.00067268
                    243,                 3.1031,                 1.9131,                 1.0909,                0.20174,                0.42724,                0.19393,                0.06535,                 2.8053,                 1.6864,                  1.028,             0.00066855,             0.00066855,             0.00066855
                    244,                 2.9977,                 1.9526,                   1.14,                0.21543,                0.45348,                0.21639,                0.07354,                 2.7276,                 1.6546,                 1.0171,             0.00066442,             0.00066442,             0.00066442
                    245,                 2.9262,                 1.8727,                   1.07,                0.21543,                0.45348,                0.21639,                0.07354,                 2.7276,                 1.6546,                 1.0171,              0.0006603,              0.0006603,              0.0006603
                    246,                 3.1231,                 1.8565,                 1.0805,                0.21543,                0.45348,                0.21639,                0.07354,                 2.7276,                 1.6546,                 1.0171,             0.00065617,             0.00065617,             0.00065617
                    247,                 3.1391,                 1.8894,                 1.1085,                0.21543,                0.45348,                0.21639,                0.07354,                 2.7276,                 1.6546,                 1.0171,             0.00065205,             0.00065205,             0.00065205
                    248,                 3.1433,                 1.9174,                  1.066,                0.22479,                0.47496,                0.22518,                0.07479,                 2.6796,                 1.6502,                 1.0124,             0.00064792,             0.00064792,             0.00064792
                    249,                 2.8932,                 1.8318,                 1.0573,                0.22479,                0.47496,                0.22518,                0.07479,                 2.6796,                 1.6502,                 1.0124,              0.0006438,              0.0006438,              0.0006438
                    250,                 3.0657,                  1.843,                 1.0879,                0.22479,                0.47496,                0.22518,                0.07479,                 2.6796,                 1.6502,                 1.0124,             0.00063967,             0.00063967,             0.00063967
                    251,                 2.7113,                 1.7127,                 1.0311,                0.22479,                0.47496,                0.22518,                0.07479,                 2.6796,                 1.6502,                 1.0124,             0.00063554,             0.00063554,             0.00063554
                    252,                 3.1605,                 1.9506,                  1.135,                0.21108,                0.42007,                0.20544,                0.07158,                 2.7273,                  1.674,                 1.0181,             0.00063142,             0.00063142,             0.00063142
                    253,                 2.8561,                 1.9238,                 1.0807,                0.21108,                0.42007,                0.20544,                0.07158,                 2.7273,                  1.674,                 1.0181,             0.00062729,             0.00062729,             0.00062729
                    254,                 3.2035,                 1.7251,                 1.0193,                0.21108,                0.42007,                0.20544,                0.07158,                 2.7273,                  1.674,                 1.0181,             0.00062317,             0.00062317,             0.00062317
                    255,                  3.179,                 1.8009,                 1.0087,                0.21108,                0.42007,                0.20544,                0.07158,                 2.7273,                  1.674,                 1.0181,             0.00061904,             0.00061904,             0.00061904
                    256,                 2.8314,                 1.8415,                 1.0127,                0.20136,                0.41951,                0.20099,                0.07379,                 2.6804,                 1.6798,                 1.0108,             0.00061491,             0.00061491,             0.00061491
                    257,                  3.135,                 1.7581,                 1.0331,                0.20136,                0.41951,                0.20099,                0.07379,                 2.6804,                 1.6798,                 1.0108,             0.00061079,             0.00061079,             0.00061079
                    258,                 3.0449,                 1.8353,                 1.0635,                0.20136,                0.41951,                0.20099,                0.07379,                 2.6804,                 1.6798,                 1.0108,             0.00060666,             0.00060666,             0.00060666
                    259,                 2.8905,                 1.7991,                 1.0888,                0.20136,                0.41951,                0.20099,                0.07379,                 2.6804,                 1.6798,                 1.0108,             0.00060254,             0.00060254,             0.00060254
                    260,                 2.9361,                 1.8306,                 1.0253,                0.22187,                0.42766,                0.21946,                0.07965,                 2.6273,                 1.6738,                 1.0025,             0.00059841,             0.00059841,             0.00059841
                    261,                 2.7725,                 1.7573,                 1.0678,                0.22187,                0.42766,                0.21946,                0.07965,                 2.6273,                 1.6738,                 1.0025,             0.00059429,             0.00059429,             0.00059429
                    262,                  2.647,                 1.6784,                 1.0027,                0.22187,                0.42766,                0.21946,                0.07965,                 2.6273,                 1.6738,                 1.0025,             0.00059016,             0.00059016,             0.00059016
                    263,                 2.7121,                 1.7365,                 1.0303,                0.22187,                0.42766,                0.21946,                0.07965,                 2.6273,                 1.6738,                 1.0025,             0.00058603,             0.00058603,             0.00058603
                    264,                 2.9162,                 1.9473,                 1.0264,                0.23777,                0.46007,                0.23359,                 0.0865,                  2.581,                 1.6567,                0.99546,             0.00058191,             0.00058191,             0.00058191
                    265,                 2.9286,                 1.9315,                 1.0621,                0.23777,                0.46007,                0.23359,                 0.0865,                  2.581,                 1.6567,                0.99546,             0.00057778,             0.00057778,             0.00057778
                    266,                 2.8396,                 1.6703,                 0.9929,                0.23777,                0.46007,                0.23359,                 0.0865,                  2.581,                 1.6567,                0.99546,             0.00057366,             0.00057366,             0.00057366
                    267,                 2.6235,                 1.6741,                 1.0134,                0.23777,                0.46007,                0.23359,                 0.0865,                  2.581,                 1.6567,                0.99546,             0.00056953,             0.00056953,             0.00056953
                    268,                 2.9067,                 1.8365,                 1.0184,                0.25341,                0.48079,                 0.2465,                0.09132,                 2.5498,                  1.645,                0.98889,              0.0005654,              0.0005654,              0.0005654
                    269,                 2.6733,                 1.7937,                 1.1049,                0.25341,                0.48079,                 0.2465,                0.09132,                 2.5498,                  1.645,                0.98889,             0.00056128,             0.00056128,             0.00056128
                    270,                 2.9095,                 1.7971,                 1.1082,                0.25341,                0.48079,                 0.2465,                0.09132,                 2.5498,                  1.645,                0.98889,             0.00055715,             0.00055715,             0.00055715
                    271,                 2.8359,                 1.7862,                 1.0445,                0.25341,                0.48079,                 0.2465,                0.09132,                 2.5498,                  1.645,                0.98889,             0.00055303,             0.00055303,             0.00055303
                    272,                 2.9132,                 1.8573,                 1.0484,                0.25677,                0.48331,                0.25677,                 0.0976,                 2.5336,                 1.6288,                0.98401,              0.0005489,              0.0005489,              0.0005489
                    273,                 2.7746,                 1.7154,                 1.0259,                0.25677,                0.48331,                0.25677,                 0.0976,                 2.5336,                 1.6288,                0.98401,             0.00054478,             0.00054478,             0.00054478
                    274,                  2.645,                 1.6977,                0.99882,                0.25677,                0.48331,                0.25677,                 0.0976,                 2.5336,                 1.6288,                0.98401,             0.00054065,             0.00054065,             0.00054065
                    275,                 2.8256,                 1.7389,                 1.0261,                0.25677,                0.48331,                0.25677,                 0.0976,                 2.5336,                 1.6288,                0.98401,             0.00053652,             0.00053652,             0.00053652
                    276,                 2.7456,                 1.7058,                 1.1119,                0.25845,                0.47987,                 0.2609,                0.10056,                 2.5254,                 1.6121,                 0.9812,              0.0005324,              0.0005324,              0.0005324
                    277,                 2.7767,                 1.7811,                 1.0731,                0.25845,                0.47987,                 0.2609,                0.10056,                 2.5254,                 1.6121,                 0.9812,             0.00052827,             0.00052827,             0.00052827
                    278,                 2.5936,                 1.7987,                 1.0582,                0.25845,                0.47987,                 0.2609,                0.10056,                 2.5254,                 1.6121,                 0.9812,             0.00052415,             0.00052415,             0.00052415
                    279,                 2.5287,                 1.6925,                 1.0095,                0.25845,                0.47987,                 0.2609,                0.10056,                 2.5254,                 1.6121,                 0.9812,             0.00052002,             0.00052002,             0.00052002
                    280,                 2.8357,                 1.7862,                0.99605,                0.22387,                0.43972,                0.22826,                0.08692,                 2.6015,                 1.6826,                0.99047,             0.00051589,             0.00051589,             0.00051589
                    281,                 3.0725,                 1.6981,                 1.0323,                0.22387,                0.43972,                0.22826,                0.08692,                 2.6015,                 1.6826,                0.99047,             0.00051177,             0.00051177,             0.00051177
                    282,                 2.6895,                 1.7019,                 1.0334,                0.22387,                0.43972,                0.22826,                0.08692,                 2.6015,                 1.6826,                0.99047,             0.00050764,             0.00050764,             0.00050764
                    283,                 2.9036,                 1.7396,                0.99574,                0.22387,                0.43972,                0.22826,                0.08692,                 2.6015,                 1.6826,                0.99047,             0.00050352,             0.00050352,             0.00050352
                    284,                 2.6691,                  1.674,                0.99379,                0.18126,                0.35711,                0.18049,                0.07128,                 2.6415,                 1.7977,                 1.0052,             0.00049939,             0.00049939,             0.00049939
                    285,                 2.5424,                 1.6752,                0.99709,                0.18126,                0.35711,                0.18049,                0.07128,                 2.6415,                 1.7977,                 1.0052,             0.00049527,             0.00049527,             0.00049527
                    286,                 2.7537,                 1.7446,                0.96743,                0.18126,                0.35711,                0.18049,                0.07128,                 2.6415,                 1.7977,                 1.0052,             0.00049114,             0.00049114,             0.00049114
                    287,                 2.5482,                 1.6872,                  1.008,                0.18126,                0.35711,                0.18049,                0.07128,                 2.6415,                 1.7977,                 1.0052,             0.00048701,             0.00048701,             0.00048701
                    288,                 2.5433,                 1.6082,                0.97061,                0.17987,                 0.3703,                0.17311,                0.06847,                 2.6201,                 1.8432,                  1.007,             0.00048289,             0.00048289,             0.00048289
                    289,                 3.0223,                 1.8522,                 1.1171,                0.17987,                 0.3703,                0.17311,                0.06847,                 2.6201,                 1.8432,                  1.007,             0.00047876,             0.00047876,             0.00047876
                    290,                 2.5769,                 1.6793,                0.95587,                0.17987,                 0.3703,                0.17311,                0.06847,                 2.6201,                 1.8432,                  1.007,             0.00047464,             0.00047464,             0.00047464
                    291,                 2.6702,                 1.6994,                 1.0221,                0.17987,                 0.3703,                0.17311,                0.06847,                 2.6201,                 1.8432,                  1.007,             0.00047051,             0.00047051,             0.00047051
                    292,                 2.9685,                 1.7333,                 1.0449,                 0.2179,                0.39941,                0.20872,                0.08386,                 2.4928,                 1.7697,                0.99056,             0.00046638,             0.00046638,             0.00046638
                    293,                 2.6269,                 1.8078,                 0.9984,                 0.2179,                0.39941,                0.20872,                0.08386,                 2.4928,                 1.7697,                0.99056,             0.00046226,             0.00046226,             0.00046226
                    294,                 2.8093,                 1.8126,                 1.1081,                 0.2179,                0.39941,                0.20872,                0.08386,                 2.4928,                 1.7697,                0.99056,             0.00045813,             0.00045813,             0.00045813
                    295,                 3.1097,                 2.0149,                 1.0733,                 0.2179,                0.39941,                0.20872,                0.08386,                 2.4928,                 1.7697,                0.99056,             0.00045401,             0.00045401,             0.00045401
                    296,                 2.6731,                 1.7838,                 1.1054,                0.24055,                0.42332,                 0.2296,                0.08862,                 2.4984,                 1.7494,                0.99058,             0.00044988,             0.00044988,             0.00044988
                    297,                 2.7102,                 1.8026,                 1.0556,                0.24055,                0.42332,                 0.2296,                0.08862,                 2.4984,                 1.7494,                0.99058,             0.00044576,             0.00044576,             0.00044576
                    298,                 2.7719,                 1.7952,                 1.0419,                0.24055,                0.42332,                 0.2296,                0.08862,                 2.4984,                 1.7494,                0.99058,             0.00044163,             0.00044163,             0.00044163
                    299,                 2.6308,                 1.6177,                0.97624,                0.24055,                0.42332,                 0.2296,                0.08862,                 2.4984,                 1.7494,                0.99058,              0.0004375,              0.0004375,              0.0004375
                    300,                 2.7344,                 1.6591,                0.97943,                0.25364,                0.43642,                0.23547,                0.08401,                 2.6349,                 1.7477,                 1.0019,             0.00043338,             0.00043338,             0.00043338
                    301,                 2.5877,                 1.6216,                 1.0078,                0.25364,                0.43642,                0.23547,                0.08401,                 2.6349,                 1.7477,                 1.0019,             0.00042925,             0.00042925,             0.00042925
                    302,                 2.5244,                 1.6324,                0.98005,                0.25364,                0.43642,                0.23547,                0.08401,                 2.6349,                 1.7477,                 1.0019,             0.00042513,             0.00042513,             0.00042513
                    303,                 2.5822,                 1.6099,                 1.0058,                0.25364,                0.43642,                0.23547,                0.08401,                 2.6349,                 1.7477,                 1.0019,               0.000421,               0.000421,               0.000421
                    304,                 2.7466,                  1.832,                 1.0781,                0.26287,                0.43355,                0.24981,                0.08856,                 2.6616,                 1.7431,                 1.0015,             0.00041688,             0.00041688,             0.00041688
                    305,                 2.6176,                 1.6139,                 1.0448,                0.26287,                0.43355,                0.24981,                0.08856,                 2.6616,                 1.7431,                 1.0015,             0.00041275,             0.00041275,             0.00041275
                    306,                 2.2753,                 1.5019,                  1.008,                0.26287,                0.43355,                0.24981,                0.08856,                 2.6616,                 1.7431,                 1.0015,             0.00040862,             0.00040862,             0.00040862
                    307,                 2.4553,                 1.6089,                 1.0067,                0.26287,                0.43355,                0.24981,                0.08856,                 2.6616,                 1.7431,                 1.0015,              0.0004045,              0.0004045,              0.0004045
                    308,                 2.3711,                 1.5889,                0.96819,                0.28501,                  0.471,                0.28134,                0.10445,                 2.5368,                 1.7144,                0.98699,             0.00040037,             0.00040037,             0.00040037
                    309,                 2.8004,                 1.7184,                  1.018,                0.28501,                  0.471,                0.28134,                0.10445,                 2.5368,                 1.7144,                0.98699,             0.00039625,             0.00039625,             0.00039625
                    310,                 2.2291,                 1.6037,                0.97237,                0.28501,                  0.471,                0.28134,                0.10445,                 2.5368,                 1.7144,                0.98699,             0.00039212,             0.00039212,             0.00039212
                    311,                 2.7022,                 1.6617,                0.97063,                0.28501,                  0.471,                0.28134,                0.10445,                 2.5368,                 1.7144,                0.98699,             0.00038799,             0.00038799,             0.00038799
                    312,                 2.5038,                 1.6752,                 1.0998,                0.29806,                0.48173,                0.30969,                0.12601,                 2.3586,                 1.6707,                0.96617,             0.00038387,             0.00038387,             0.00038387
                    313,                 2.8179,                 1.5863,                0.96283,                0.29806,                0.48173,                0.30969,                0.12601,                 2.3586,                 1.6707,                0.96617,             0.00037974,             0.00037974,             0.00037974
                    314,                   2.58,                 1.5917,                0.98128,                0.29806,                0.48173,                0.30969,                0.12601,                 2.3586,                 1.6707,                0.96617,             0.00037562,             0.00037562,             0.00037562
                    315,                 2.5406,                 1.5822,                0.98358,                0.29806,                0.48173,                0.30969,                0.12601,                 2.3586,                 1.6707,                0.96617,             0.00037149,             0.00037149,             0.00037149
                    316,                 2.6558,                 1.6442,                0.99631,                0.31036,                0.47786,                0.32761,                0.14251,                 2.2257,                 1.6294,                0.94858,             0.00036737,             0.00036737,             0.00036737
                    317,                 2.4871,                 1.6985,                 1.0027,                0.31036,                0.47786,                0.32761,                0.14251,                 2.2257,                 1.6294,                0.94858,             0.00036324,             0.00036324,             0.00036324
