                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 2.9214,                 1.6748,                0.95388,                 0.4423,                0.71532,                0.45907,                0.17811,                 1.9646,                   1.47,                0.87316,              0.0012874,              0.0012874,              0.0012874
                    140,                 2.5266,                 1.6973,                 1.0576,                0.45355,                0.75224,                0.46844,                 0.1938,                 1.9035,                 1.4854,                0.87164,              0.0012847,              0.0012847,              0.0012847
                    141,                 2.8962,                 1.8494,                0.93448,                0.45355,                0.75224,                0.46844,                 0.1938,                 1.9035,                 1.4854,                0.87164,              0.0012819,              0.0012819,              0.0012819
                    142,                 2.0711,                 1.3345,                0.90503,                 0.4616,                0.75948,                0.48192,                0.20875,                 1.8711,                 1.4685,                0.86574,              0.0012792,              0.0012792,              0.0012792
                    143,                 2.8734,                  2.974,                 1.1624,                0.46285,                0.73398,                0.48029,                0.18514,                 2.0008,                 1.4818,                0.87061,              0.0012764,              0.0012764,              0.0012764
                    144,                 2.2906,                  1.342,                0.93111,                0.43826,                  0.599,                0.39889,                 0.1438,                 2.1195,                 1.7259,                0.88236,              0.0012737,              0.0012737,              0.0012737
                    145,                 2.1799,                 1.3473,                0.96174,                0.43826,                  0.599,                0.39889,                 0.1438,                 2.1195,                 1.7259,                0.88236,              0.0012709,              0.0012709,              0.0012709
                    146,                 2.2578,                 1.4956,                0.93516,                0.45045,                0.53814,                0.36684,                0.14129,                 2.0139,                 1.7874,                0.87374,              0.0012682,              0.0012682,              0.0012682
                    147,                 2.4575,                 1.4383,                 0.9414,                0.41047,                0.57296,                0.38231,                0.14087,                 2.0807,                 1.5971,                0.88033,              0.0012654,              0.0012654,              0.0012654
                    148,                 2.4295,                 1.4567,                0.92009,                0.45772,                0.66097,                0.45695,                0.16859,                 2.0081,                 1.3181,                0.86245,              0.0012627,              0.0012627,              0.0012627
                    149,                 2.4828,                 1.4792,                0.92589,                0.45772,                0.66097,                0.45695,                0.16859,                 2.0081,                 1.3181,                0.86245,              0.0012599,              0.0012599,              0.0012599
                    150,                 2.3831,                 1.7675,                0.95912,                0.37724,                0.54134,                0.35352,                0.10838,                 2.2899,                 1.3772,                0.88814,              0.0012572,              0.0012572,              0.0012572
                    151,                 2.1957,                 1.3857,                0.91999,                0.40719,                 0.6084,                0.39934,                0.13011,                 2.2695,                 1.3754,                0.88534,              0.0012544,              0.0012544,              0.0012544
                    152,                 2.0046,                 1.2339,                0.88165,                0.46861,                0.71145,                0.50051,                0.20735,                 1.9499,                 1.3469,                0.86055,              0.0012517,              0.0012517,              0.0012517
                    153,                 2.1959,                 1.5206,                0.91194,                0.46861,                0.71145,                0.50051,                0.20735,                 1.9499,                 1.3469,                0.86055,              0.0012489,              0.0012489,              0.0012489
                    154,                 2.8834,                 1.8537,                 1.0226,                0.46983,                0.70287,                 0.4889,                0.20287,                 1.8896,                 1.4336,                0.85765,              0.0012462,              0.0012462,              0.0012462
                    155,                 2.1222,                 1.3413,                  0.893,                0.38001,                0.56745,                 0.3523,                0.12907,                 1.9972,                 1.6757,                0.86765,              0.0012434,              0.0012434,              0.0012434
                    156,                 2.4698,                 1.4552,                0.90783,                0.35965,                0.44345,                0.29151,                0.09954,                 2.2564,                 1.6882,                 0.8911,              0.0012407,              0.0012407,              0.0012407
                    157,                 2.3069,                 1.3449,                0.91373,                0.35965,                0.44345,                0.29151,                0.09954,                 2.2564,                 1.6882,                 0.8911,              0.0012379,              0.0012379,              0.0012379
                    158,                 2.6424,                 1.4361,                0.89844,                0.38286,                0.53998,                0.35449,                0.12538,                 2.2345,                 1.5052,                0.88417,              0.0012352,              0.0012352,              0.0012352
                    159,                 2.5675,                  1.376,                0.93394,                0.46325,                0.73981,                0.51777,                0.21369,                 1.9234,                 1.3184,                0.85421,              0.0012324,              0.0012324,              0.0012324
                    160,                 2.0769,                 1.3941,                0.92791,                0.48843,                0.74187,                0.56422,                0.26386,                 1.8021,                 1.3037,                0.84456,              0.0012297,              0.0012297,              0.0012297
                    161,                  2.123,                 1.4034,                0.89371,                0.48843,                0.74187,                0.56422,                0.26386,                 1.8021,                 1.3037,                0.84456,              0.0012269,              0.0012269,              0.0012269
                    162,                 1.8819,                 1.2433,                0.85513,                0.51034,                0.72109,                0.57234,                0.26859,                 1.8079,                 1.2861,                0.84278,              0.0012242,              0.0012242,              0.0012242
                    163,                 2.1952,                 1.4118,                 0.9101,                0.51036,                0.71095,                0.57382,                0.24911,                 1.8673,                 1.2486,                 0.8472,              0.0012214,              0.0012214,              0.0012214
                    164,                 2.1397,                 1.3386,                0.90381,                0.49869,                0.70025,                0.56871,                0.23559,                 1.9196,                 1.2349,                0.85327,              0.0012187,              0.0012187,              0.0012187
                    165,                 2.0568,                 1.2409,                0.89593,                0.49869,                0.70025,                0.56871,                0.23559,                 1.9196,                 1.2349,                0.85327,              0.0012159,              0.0012159,              0.0012159
                    166,                 2.3504,                 1.3506,                0.90567,                0.50429,                0.72669,                0.57052,                0.25149,                 1.9047,                 1.2393,                0.85829,              0.0012132,              0.0012132,              0.0012132
                    167,                 2.2578,                 1.3476,                 0.8822,                0.49561,                0.73249,                0.55877,                0.24379,                 1.9199,                 1.2684,                0.86472,              0.0012104,              0.0012104,              0.0012104
                    168,                 1.8123,                 1.1891,                0.93836,                0.53332,                0.75983,                 0.5962,                0.26964,                 1.7957,                  1.226,                0.84869,              0.0012077,              0.0012077,              0.0012077
                    169,                 2.0798,                 1.2562,                0.87429,                0.53332,                0.75983,                 0.5962,                0.26964,                 1.7957,                  1.226,                0.84869,              0.0012049,              0.0012049,              0.0012049
                    170,                 2.0362,                 1.2425,                0.89437,                0.55272,                0.73985,                0.61535,                0.27546,                 1.8452,                 1.2302,                 0.8521,              0.0012022,              0.0012022,              0.0012022
                    171,                  2.138,                 1.2654,                 0.9469,                0.55148,                0.76131,                0.62851,                 0.2885,                  1.819,                 1.2103,                0.84956,              0.0011994,              0.0011994,              0.0011994
                    172,                 2.3419,                 1.3305,                0.91428,                0.51265,                0.73738,                0.58562,                0.25733,                 1.8985,                 1.2624,                0.85984,              0.0011967,              0.0011967,              0.0011967
                    173,                 2.0929,                 1.4558,                0.90442,                0.51265,                0.73738,                0.58562,                0.25733,                 1.8985,                 1.2624,                0.85984,              0.0011939,              0.0011939,              0.0011939
                    174,                 2.3898,                 1.4216,                0.92769,                0.46078,                0.59686,                0.47524,                0.17335,                 2.2104,                 1.3317,                0.88574,              0.0011912,              0.0011912,              0.0011912
                    175,                 2.1776,                 1.2576,                0.89516,                0.35877,                0.44961,                0.31806,                0.09417,                 2.6025,                 1.4721,                0.92468,              0.0011884,              0.0011884,              0.0011884
                    176,                 2.7869,                 1.5056,                0.91007,                0.37675,                0.47851,                0.35745,                0.11008,                 2.4702,                 1.4438,                0.90823,              0.0011857,              0.0011857,              0.0011857
                    177,                 2.4472,                 1.4427,                0.91728,                0.37675,                0.47851,                0.35745,                0.11008,                 2.4702,                 1.4438,                0.90823,              0.0011829,              0.0011829,              0.0011829
                    178,                 2.1465,                 1.2502,                0.88747,                0.49762,                0.66771,                0.53594,                 0.1987,                 2.1041,                 1.3334,                0.87253,              0.0011802,              0.0011802,              0.0011802
                    179,                 2.0256,                 1.2415,                0.91627,                0.56645,                0.73645,                0.63773,                0.30502,                 1.8286,                 1.3233,                 0.8497,              0.0011774,              0.0011774,              0.0011774
                    180,                 1.9442,                 1.2503,                0.92564,                0.55669,                0.75542,                0.63866,                  0.298,                 1.9437,                 1.4149,                0.85534,              0.0011747,              0.0011747,              0.0011747
                    181,                 1.8863,                 1.1726,                0.88983,                0.55669,                0.75542,                0.63866,                  0.298,                 1.9437,                 1.4149,                0.85534,              0.0011719,              0.0011719,              0.0011719
                    182,                 2.0544,                 1.2246,                0.91939,                0.54904,                0.75733,                0.62708,                  0.279,                 2.0117,                 1.4389,                0.86212,              0.0011692,              0.0011692,              0.0011692
                    183,                 2.2833,                 1.3472,                0.91286,                0.56053,                0.74195,                0.62174,                0.27578,                 1.8968,                  1.325,                0.85113,              0.0011664,              0.0011664,              0.0011664
                    184,                 1.9863,                 1.1407,                0.89696,                0.53562,                0.66978,                0.56725,                 0.2278,                   1.93,                 1.2946,                0.85382,              0.0011636,              0.0011636,              0.0011636
                    185,                 1.9612,                 1.3377,                0.94985,                0.53562,                0.66978,                0.56725,                 0.2278,                   1.93,                 1.2946,                0.85382,              0.0011609,              0.0011609,              0.0011609
                    186,                 2.9006,                 1.6699,                0.95457,                0.47577,                0.55343,                0.47072,                0.17188,                 2.0705,                 1.3473,                0.86915,              0.0011581,              0.0011581,              0.0011581
                    187,                 2.0655,                 1.3133,                0.90762,                0.42725,                0.52903,                0.42392,                0.14857,                 2.2511,                 1.4229,                0.89069,              0.0011554,              0.0011554,              0.0011554
                    188,                 2.8408,                 1.4874,                 0.9618,                0.51629,                0.65342,                0.55886,                0.22889,                 2.0227,                 1.3032,                 0.8659,              0.0011526,              0.0011526,              0.0011526
                    189,                  2.944,                 1.5951,                0.92906,                0.51629,                0.65342,                0.55886,                0.22889,                 2.0227,                 1.3032,                 0.8659,              0.0011499,              0.0011499,              0.0011499
                    190,                 1.8443,                 1.1911,                0.87851,                0.55223,                0.68532,                0.60481,                0.26048,                 1.9389,                 1.2534,                0.85655,              0.0011471,              0.0011471,              0.0011471
                    191,                 2.4998,                 1.3518,                0.93337,                0.57306,                0.68354,                0.62255,                0.27122,                 1.8643,                 1.2252,                0.84995,              0.0011444,              0.0011444,              0.0011444
                    192,                 2.0858,                 1.2216,                0.90285,                0.58353,                0.71808,                 0.6629,                0.29809,                 1.7438,                 1.2034,                0.84185,              0.0011416,              0.0011416,              0.0011416
                    193,                 2.1446,                 1.2357,                0.90757,                0.58353,                0.71808,                 0.6629,                0.29809,                 1.7438,                 1.2034,                0.84185,              0.0011389,              0.0011389,              0.0011389
                    194,                 2.2953,                 1.1625,                0.90305,                0.57733,                0.75622,                0.68144,                0.32289,                  1.679,                 1.2188,                0.83819,              0.0011361,              0.0011361,              0.0011361
                    195,                 1.9736,                  1.245,                0.89334,                0.59535,                 0.7612,                 0.6898,                0.32189,                  1.738,                  1.204,                0.84348,              0.0011334,              0.0011334,              0.0011334
                    196,                 2.4854,                 1.2818,                0.90147,                0.61708,                0.75764,                0.68349,                0.32676,                  1.786,                 1.1931,                0.84832,              0.0011306,              0.0011306,              0.0011306
                    197,                 2.1531,                 1.1774,                0.88955,                0.61708,                0.75764,                0.68349,                0.32676,                  1.786,                 1.1931,                0.84832,              0.0011279,              0.0011279,              0.0011279
                    198,                 2.3071,                 1.2982,                0.92479,                0.60238,                0.73296,                0.66129,                0.30146,                 1.7952,                 1.2437,                0.84801,              0.0011251,              0.0011251,              0.0011251
                    199,                 1.8702,                 1.1515,                0.88452,                0.60515,                0.72768,                 0.6623,                0.29269,                 1.7546,                 1.2486,                0.84288,              0.0011224,              0.0011224,              0.0011224
                    200,                 1.9651,                 1.1835,                0.89738,                0.61849,                0.73925,                0.68419,                0.32243,                 1.6988,                 1.2523,                0.83857,              0.0011196,              0.0011196,              0.0011196
                    201,                 2.0647,                 1.2692,                0.88577,                0.61849,                0.73925,                0.68419,                0.32243,                 1.6988,                 1.2523,                0.83857,              0.0011169,              0.0011169,              0.0011169
                    202,                 1.9008,                 1.1443,                0.88469,                0.61484,                0.74242,                0.68726,                0.32825,                 1.7275,                 1.2739,                0.84337,              0.0011141,              0.0011141,              0.0011141
                    203,                  1.948,                 1.2835,                0.86945,                0.63503,                0.75243,                 0.7022,                0.33603,                 1.6994,                 1.1703,                0.83934,              0.0011114,              0.0011114,              0.0011114
                    204,                 2.6138,                 1.4338,                0.91169,                0.63522,                 0.7241,                0.68482,                0.28413,                 1.7638,                 1.1772,                0.84229,              0.0011086,              0.0011086,              0.0011086
                    205,                  2.039,                 1.2113,                0.92682,                0.63522,                 0.7241,                0.68482,                0.28413,                 1.7638,                 1.1772,                0.84229,              0.0011059,              0.0011059,              0.0011059
                    206,                 2.3493,                 1.2893,                0.92376,                0.60997,                0.71828,                0.65849,                0.26665,                 1.7964,                 1.2222,                0.84573,              0.0011031,              0.0011031,              0.0011031
                    207,                 2.2639,                 1.2723,                0.89242,                0.60916,                0.76794,                0.68575,                0.30819,                 1.7061,                 1.2433,                0.83547,              0.0011004,              0.0011004,              0.0011004
                    208,                 1.9401,                 1.1251,                0.89383,                0.61717,                0.78223,                0.71459,                0.34867,                 1.6593,                 1.2459,                0.83101,              0.0010976,              0.0010976,              0.0010976
                    209,                  1.941,                 1.1631,                0.93888,                0.61717,                0.78223,                0.71459,                0.34867,                 1.6593,                 1.2459,                0.83101,              0.0010949,              0.0010949,              0.0010949
                    210,                 2.6091,                 1.6935,                0.91741,                0.64285,                0.77531,                0.73031,                0.36424,                 1.6274,                 1.2104,                0.82929,              0.0010921,              0.0010921,              0.0010921
                    211,                 2.3888,                 1.5295,                0.94233,                 0.6615,                0.76625,                0.73038,                0.34445,                 1.6276,                   1.18,                0.83016,              0.0010894,              0.0010894,              0.0010894
                    212,                   1.83,                 1.0945,                0.85701,                0.67804,                0.73173,                 0.7239,                0.31739,                 1.6727,                 1.1615,                0.83323,              0.0010866,              0.0010866,              0.0010866
                    213,                 1.9839,                 1.1047,                0.91881,                0.67804,                0.73173,                 0.7239,                0.31739,                 1.6727,                 1.1615,                0.83323,              0.0010839,              0.0010839,              0.0010839
                    214,                   2.18,                 1.2235,                0.86341,                0.65796,                0.72746,                0.70477,                 0.3017,                 1.7384,                 1.1664,                0.83795,              0.0010811,              0.0010811,              0.0010811
                    215,                 1.8986,                 1.2487,                0.88787,                0.64731,                0.72282,                0.70209,                0.32063,                 1.7283,                 1.1769,                0.83722,              0.0010784,              0.0010784,              0.0010784
                    216,                 2.1547,                 1.2425,                0.86961,                0.63273,                0.73026,                0.69216,                0.32687,                 1.7201,                 1.2237,                0.83342,              0.0010756,              0.0010756,              0.0010756
                    217,                 1.9263,                 1.0603,                 0.8502,                0.63273,                0.73026,                0.69216,                0.32687,                 1.7201,                 1.2237,                0.83342,              0.0010729,              0.0010729,              0.0010729
                    218,                 2.2555,                 1.3124,                0.89036,                0.60861,                 0.7433,                0.69021,                0.32774,                 1.7176,                 1.2606,                0.83156,              0.0010701,              0.0010701,              0.0010701
                    219,                 2.8477,                 1.4178,                0.92435,                0.64103,                0.71623,                0.69271,                0.31017,                 1.7349,                 1.2579,                0.83553,              0.0010674,              0.0010674,              0.0010674
                    220,                 2.2359,                 1.3416,                0.92648,                0.61269,                0.69092,                 0.6473,                0.25079,                 1.8667,                 1.3201,                0.85007,              0.0010646,              0.0010646,              0.0010646
                    221,                 1.9772,                 1.2628,                0.88045,                0.61269,                0.69092,                 0.6473,                0.25079,                 1.8667,                 1.3201,                0.85007,              0.0010619,              0.0010619,              0.0010619
                    222,                 2.0024,                 1.1122,                0.88648,                0.62238,                0.67793,                0.65757,                0.24703,                 1.9312,                 1.3228,                0.86105,              0.0010591,              0.0010591,              0.0010591
                    223,                 2.0319,                 1.2375,                0.86867,                0.67055,                0.71382,                0.72321,                0.30851,                 1.8003,                 1.2589,                0.85116,              0.0010564,              0.0010564,              0.0010564
                    224,                 1.9619,                 1.3146,                 0.8994,                0.67548,                0.73993,                0.74093,                0.33716,                 1.7509,                 1.2283,                0.84376,              0.0010536,              0.0010536,              0.0010536
                    225,                 2.4874,                 2.8423,                 1.0315,                0.67548,                0.73993,                0.74093,                0.33716,                 1.7509,                 1.2283,                0.84376,              0.0010509,              0.0010509,              0.0010509
                    226,                 2.1015,                 1.2332,                0.88914,                0.65886,                0.74371,                0.72183,                0.32246,                 1.7332,                 1.2104,                0.83444,              0.0010481,              0.0010481,              0.0010481
                    227,                 2.1012,                 1.1859,                0.92888,                0.63647,                0.70682,                0.68443,                0.28288,                 1.8008,                 1.2333,                0.83698,              0.0010454,              0.0010454,              0.0010454
                    228,                 1.9229,                 1.2812,                0.86681,                0.64043,                0.72899,                0.69542,                0.29615,                 1.7705,                 1.2108,                0.83426,              0.0010426,              0.0010426,              0.0010426
                    229,                   2.08,                 1.1471,                0.89536,                0.64043,                0.72899,                0.69542,                0.29615,                 1.7705,                 1.2108,                0.83426,              0.0010399,              0.0010399,              0.0010399
                    230,                 1.9826,                 1.1096,                0.86731,                0.68045,                0.74082,                0.72369,                 0.3355,                 1.7278,                 1.1743,                0.83152,              0.0010371,              0.0010371,              0.0010371
                    231,                 1.7199,                 1.0846,                0.85301,                0.70996,                0.73501,                0.73824,                0.35041,                  1.704,                 1.1611,                0.83096,              0.0010344,              0.0010344,              0.0010344
                    232,                 1.6809,                 1.0749,                0.88917,                0.69445,                0.74077,                0.73993,                0.34948,                 1.7007,                 1.1745,                0.83172,              0.0010316,              0.0010316,              0.0010316
                    233,                 1.9538,                 1.1679,                0.91292,                0.69445,                0.74077,                0.73993,                0.34948,                 1.7007,                 1.1745,                0.83172,              0.0010289,              0.0010289,              0.0010289
                    234,                 2.0686,                 1.2962,                0.95107,                0.70148,                0.74366,                 0.7451,                0.33973,                  1.787,                 1.2056,                0.83855,              0.0010261,              0.0010261,              0.0010261
                    235,                 1.6191,                0.96216,                0.86039,                 0.7017,                0.73168,                0.72014,                0.30905,                 1.8056,                 1.2481,                0.84018,              0.0010234,              0.0010234,              0.0010234
                    236,                 1.9748,                 1.0852,                0.91804,                0.68206,                  0.581,                0.58492,                0.24058,                 1.8215,                 1.4812,                0.84154,              0.0010206,              0.0010206,              0.0010206
                    237,                   1.86,                 1.0715,                0.88658,                0.68206,                  0.581,                0.58492,                0.24058,                 1.8215,                 1.4812,                0.84154,              0.0010179,              0.0010179,              0.0010179
                    238,                 1.8039,                 1.0621,                0.87228,                0.60056,                0.58933,                0.55285,                0.22386,                  1.794,                 1.6266,                0.84138,              0.0010151,              0.0010151,              0.0010151
                    239,                 1.9525,                 1.1074,                0.86634,                0.62646,                0.66655,                0.63233,                0.27133,                  1.722,                 1.4554,                0.83759,              0.0010124,              0.0010124,              0.0010124
                    240,                 1.8045,                 1.0409,                0.85051,                0.68317,                0.77554,                0.76671,                0.35783,                 1.6336,                 1.1674,                0.82928,              0.0010096,              0.0010096,              0.0010096
                    241,                 2.0575,                 1.3748,                0.96053,                0.68317,                0.77554,                0.76671,                0.35783,                 1.6336,                 1.1674,                0.82928,              0.0010069,              0.0010069,              0.0010069
                    242,                 1.8525,                 1.0538,                0.89811,                0.72814,                0.78431,                0.79285,                0.38485,                 1.5919,                 1.1009,                0.82555,              0.0010041,              0.0010041,              0.0010041
                    243,                 2.2469,                 1.1954,                0.88188,                0.74246,                0.79065,                0.79002,                0.38857,                 1.5999,                 1.1119,                 0.8273,              0.0010014,              0.0010014,              0.0010014
                    244,                 1.8385,                 1.1079,                0.92314,                0.74932,                0.78991,                0.79147,                0.39879,                 1.6329,                  1.128,                0.82819,             0.00099862,             0.00099862,             0.00099862
                    245,                 1.8503,                 1.1119,                0.90393,                0.74932,                0.78991,                0.79147,                0.39879,                 1.6329,                  1.128,                0.82819,             0.00099587,             0.00099587,             0.00099587
                    246,                 2.4055,                 1.2386,                0.90042,                0.74815,                0.78309,                0.79728,                0.41146,                  1.594,                 1.1362,                0.82584,             0.00099312,             0.00099312,             0.00099312
                    247,                  1.889,                 1.1786,                0.88615,                0.74884,                0.77301,                 0.7942,                0.38855,                 1.6156,                 1.1326,                0.82757,             0.00099036,             0.00099036,             0.00099036
                    248,                 1.8112,                  1.085,                0.87843,                0.71413,                0.74255,                0.75543,                 0.3161,                 1.7395,                 1.1562,                0.83687,             0.00098761,             0.00098761,             0.00098761
                    249,                 2.1362,                 1.3223,                0.90576,                0.71413,                0.74255,                0.75543,                 0.3161,                 1.7395,                 1.1562,                0.83687,             0.00098486,             0.00098486,             0.00098486
                    250,                   1.98,                 1.0971,                0.94237,                0.69051,                0.71087,                0.71912,                0.27604,                 1.8399,                 1.1805,                  0.843,             0.00098211,             0.00098211,             0.00098211
                    251,                 1.8638,                 1.3007,                0.89465,                0.67519,                0.71741,                0.72141,                0.28614,                 1.8074,                 1.1901,                0.84044,             0.00097936,             0.00097936,             0.00097936
                    252,                 1.8732,                 1.2017,                0.87469,                0.68398,                0.75114,                0.75668,                0.35384,                 1.6038,                 1.1617,                0.82453,             0.00097661,             0.00097661,             0.00097661
                    253,                 2.0356,                 1.0731,                0.85347,                0.68398,                0.75114,                0.75668,                0.35384,                 1.6038,                 1.1617,                0.82453,             0.00097386,             0.00097386,             0.00097386
                    254,                 1.9607,                 1.1793,                0.88378,                0.71742,                0.76663,                0.78283,                0.40293,                 1.5667,                 1.1413,                0.81932,             0.00097111,             0.00097111,             0.00097111
                    255,                  1.878,                0.95584,                0.86599,                 0.7467,                 0.7925,                0.79967,                0.40879,                 1.6559,                 1.1256,                0.82378,             0.00096836,             0.00096836,             0.00096836
                    256,                 2.0097,                 1.1184,                0.93603,                0.75116,                0.78086,                0.78506,                0.37494,                 1.7461,                 1.1343,                0.83295,             0.00096561,             0.00096561,             0.00096561
                    257,                 1.8067,                  1.037,                0.84612,                0.75116,                0.78086,                0.78506,                0.37494,                 1.7461,                 1.1343,                0.83295,             0.00096286,             0.00096286,             0.00096286
                    258,                  2.021,                 1.1808,                0.85686,                0.75254,                0.76315,                0.76433,                0.34457,                 1.7875,                  1.154,                0.83759,             0.00096011,             0.00096011,             0.00096011
                    259,                 1.8726,                 1.1935,                0.88056,                0.76544,                0.76322,                0.76756,                0.34019,                 1.7756,                 1.1531,                0.83662,             0.00095736,             0.00095736,             0.00095736
                    260,                 1.9048,                   1.03,                0.85053,                0.76845,                0.76761,                0.78151,                0.35533,                 1.7109,                 1.1413,                0.83142,             0.00095461,             0.00095461,             0.00095461
                    261,                  1.992,                 1.2322,                0.86058,                0.76845,                0.76761,                0.78151,                0.35533,                 1.7109,                 1.1413,                0.83142,             0.00095186,             0.00095186,             0.00095186
                    262,                 1.7108,                 1.1387,                0.88226,                0.78709,                0.77076,                0.79956,                0.39217,                 1.6188,                 1.1171,                0.82472,             0.00094911,             0.00094911,             0.00094911
                    263,                 1.9253,                 1.3906,                0.94515,                0.78773,                0.78148,                0.81003,                 0.4165,                 1.5873,                 1.1103,                0.82143,             0.00094636,             0.00094636,             0.00094636
                    264,                 2.0911,                 1.1332,                0.87467,                 0.7644,                0.78947,                0.80998,                0.42848,                 1.5517,                 1.1207,                0.82025,             0.00094361,             0.00094361,             0.00094361
                    265,                 2.0284,                 1.0544,                0.89067,                 0.7644,                0.78947,                0.80998,                0.42848,                 1.5517,                 1.1207,                0.82025,             0.00094085,             0.00094085,             0.00094085
                    266,                 2.2163,                 1.2038,                0.87968,                0.74739,                0.78853,                0.80729,                0.42434,                 1.5477,                 1.1444,                0.82306,              0.0009381,              0.0009381,              0.0009381
                    267,                 1.8371,                 1.1481,                0.92946,                0.73144,                0.75864,                0.80033,                0.37978,                 1.6064,                 1.1706,                 0.8256,             0.00093535,             0.00093535,             0.00093535
                    268,                 2.1783,                  1.473,                0.94818,                0.71584,                0.74312,                0.77544,                0.33878,                 1.7144,                 1.2042,                0.83361,              0.0009326,              0.0009326,              0.0009326
                    269,                 2.1698,                 1.1689,                0.89216,                0.71584,                0.74312,                0.77544,                0.33878,                 1.7144,                 1.2042,                0.83361,             0.00092985,             0.00092985,             0.00092985
                    270,                 1.8196,                 1.2996,                 0.8721,                0.71483,                0.71129,                0.74499,                 0.3222,                 1.7724,                 1.2686,                0.84225,              0.0009271,              0.0009271,              0.0009271
                    271,                 2.0834,                 1.1539,                0.87057,                0.73714,                0.71948,                0.75199,                0.34949,                 1.7179,                 1.2726,                0.84129,             0.00092435,             0.00092435,             0.00092435
                    272,                 2.0039,                 1.1399,                0.94452,                0.74425,                0.73244,                0.76648,                0.37555,                 1.6773,                 1.2474,                0.83476,              0.0009216,              0.0009216,              0.0009216
