                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 3.4814,                  4.568,                 1.2286,                0.14381,                0.29832,                0.12995,                0.03615,                 3.1936,                 2.0464,                 1.0697,              0.0012682,              0.0012682,              0.0012682
                    147,                 3.2273,                 1.8523,                  1.056,                0.14381,                0.29832,                0.12995,                0.03615,                 3.1936,                 2.0464,                 1.0697,              0.0012654,              0.0012654,              0.0012654
                    148,                 2.8538,                 1.7671,                 1.0068,                 0.1242,                0.61618,                0.18344,                0.06018,                 2.7412,                 1.9342,                 1.0075,              0.0012627,              0.0012627,              0.0012627
                    149,                 2.4953,                 1.7982,                 1.0854,                 0.1242,                0.61618,                0.18344,                0.06018,                 2.7412,                 1.9342,                 1.0075,              0.0012599,              0.0012599,              0.0012599
                    150,                   2.83,                  1.817,                0.99168,                0.12532,                0.67944,                0.22075,                0.07834,                 2.5018,                 1.9265,                 0.9794,              0.0012572,              0.0012572,              0.0012572
                    151,                 2.7264,                 1.8888,                 1.0444,                0.12532,                0.67944,                0.22075,                0.07834,                 2.5018,                 1.9265,                 0.9794,              0.0012544,              0.0012544,              0.0012544
                    152,                 2.6454,                  1.838,                0.97422,                0.19027,                0.57569,                0.23557,                0.08981,                 2.4411,                 1.9017,                0.97362,              0.0012517,              0.0012517,              0.0012517
                    153,                 2.9461,                  1.846,                 1.0363,                0.19027,                0.57569,                0.23557,                0.08981,                 2.4411,                 1.9017,                0.97362,              0.0012489,              0.0012489,              0.0012489
                    154,                 3.8653,                 1.9253,                 1.0729,                0.21012,                0.25939,                 0.2134,                0.08597,                 2.4768,                 1.9521,                 0.9804,              0.0012462,              0.0012462,              0.0012462
                    155,                 2.4734,                 1.5694,                0.95579,                0.21012,                0.25939,                 0.2134,                0.08597,                 2.4768,                 1.9521,                 0.9804,              0.0012434,              0.0012434,              0.0012434
                    156,                 3.3047,                 2.0788,                   1.06,                0.18515,                 0.1939,                0.13685,                0.06139,                 2.5552,                 2.1599,                  1.004,              0.0012407,              0.0012407,              0.0012407
                    157,                 2.3413,                  1.644,                 1.0256,                0.18515,                 0.1939,                0.13685,                0.06139,                 2.5552,                 2.1599,                  1.004,              0.0012379,              0.0012379,              0.0012379
                    158,                  2.912,                  2.005,                 1.0262,                0.21334,                0.22672,                0.14017,                0.05813,                 2.5951,                 2.1229,                 1.0066,              0.0012352,              0.0012352,              0.0012352
                    159,                 2.1561,                 1.5787,                 1.0333,                0.21334,                0.22672,                0.14017,                0.05813,                 2.5951,                 2.1229,                 1.0066,              0.0012324,              0.0012324,              0.0012324
                    160,                 3.6377,                 2.6401,                   1.12,                0.27099,                0.39775,                 0.2256,                0.08904,                 2.4651,                 1.7694,                0.97469,              0.0012297,              0.0012297,              0.0012297
                    161,                 2.4683,                 1.6515,                 1.0978,                0.27099,                0.39775,                 0.2256,                0.08904,                 2.4651,                 1.7694,                0.97469,              0.0012269,              0.0012269,              0.0012269
                    162,                 3.4628,                 2.0465,                 1.0252,                0.27765,                0.46983,                0.24917,                0.09421,                 2.3646,                 1.6248,                0.96113,              0.0012242,              0.0012242,              0.0012242
                    163,                 2.4324,                 1.7855,                  1.125,                0.27765,                0.46983,                0.24917,                0.09421,                 2.3646,                 1.6248,                0.96113,              0.0012214,              0.0012214,              0.0012214
                    164,                 2.4645,                  1.742,                 1.0694,                0.27422,                0.45345,                0.24026,                0.08573,                  2.404,                 1.6438,                0.96849,              0.0012187,              0.0012187,              0.0012187
                    165,                 2.1183,                 1.5742,                  1.024,                0.27422,                0.45345,                0.24026,                0.08573,                  2.404,                 1.6438,                0.96849,              0.0012159,              0.0012159,              0.0012159
                    166,                 3.0222,                 1.6925,                 1.0234,                0.28568,                0.45018,                0.23818,                0.08668,                 2.3969,                 1.6394,                0.96953,              0.0012132,              0.0012132,              0.0012132
                    167,                 2.8379,                 1.7551,                0.94381,                0.28568,                0.45018,                0.23818,                0.08668,                 2.3969,                 1.6394,                0.96953,              0.0012104,              0.0012104,              0.0012104
                    168,                 2.9788,                 1.7089,                 1.0314,                0.31762,                0.46555,                0.27473,                0.10686,                 2.3516,                 1.6034,                0.96652,              0.0012077,              0.0012077,              0.0012077
                    169,                 1.8577,                 1.3938,                0.95048,                0.31762,                0.46555,                0.27473,                0.10686,                 2.3516,                 1.6034,                0.96652,              0.0012049,              0.0012049,              0.0012049
                    170,                 3.1628,                 2.7144,                  1.177,                0.30227,                0.46533,                0.29113,                0.11546,                  2.365,                 1.6059,                0.96604,              0.0012022,              0.0012022,              0.0012022
                    171,                   3.57,                  1.883,                 1.0544,                0.30227,                0.46533,                0.29113,                0.11546,                  2.365,                 1.6059,                0.96604,              0.0011994,              0.0011994,              0.0011994
                    172,                 2.7261,                 1.8001,                 1.0146,                0.30136,                0.37606,                0.25073,                0.10225,                 2.4194,                 1.7888,                0.97453,              0.0011967,              0.0011967,              0.0011967
                    173,                 2.4328,                 1.4678,                0.95887,                0.30136,                0.37606,                0.25073,                0.10225,                 2.4194,                 1.7888,                0.97453,              0.0011939,              0.0011939,              0.0011939
                    174,                 2.3448,                 2.2558,                 1.0351,                0.31219,                0.39053,                0.26503,                  0.105,                 2.3266,                 1.7594,                0.95695,              0.0011912,              0.0011912,              0.0011912
                    175,                 2.4427,                 1.5449,                0.97186,                0.31219,                0.39053,                0.26503,                  0.105,                 2.3266,                 1.7594,                0.95695,              0.0011884,              0.0011884,              0.0011884
                    176,                 2.4819,                 1.6288,                 1.0096,                0.35176,                0.47837,                0.30869,                0.12475,                 2.1667,                 1.6193,                 0.9339,              0.0011857,              0.0011857,              0.0011857
                    177,                  2.413,                 1.5719,                0.96479,                0.35176,                0.47837,                0.30869,                0.12475,                 2.1667,                 1.6193,                 0.9339,              0.0011829,              0.0011829,              0.0011829
                    178,                 3.1997,                 1.8673,                 1.0075,                0.35184,                0.49398,                0.30727,                0.12166,                 2.1903,                 1.5842,                0.93049,              0.0011802,              0.0011802,              0.0011802
                    179,                 2.3566,                 1.6734,                  0.943,                0.35184,                0.49398,                0.30727,                0.12166,                 2.1903,                 1.5842,                0.93049,              0.0011774,              0.0011774,              0.0011774
                    180,                 2.9293,                    1.9,                 1.0245,                0.28903,                0.44949,                0.26794,                0.09638,                 2.4609,                 1.6492,                 0.9525,              0.0011747,              0.0011747,              0.0011747
                    181,                 3.0086,                 1.6589,                 1.0175,                0.28903,                0.44949,                0.26794,                0.09638,                 2.4609,                 1.6492,                 0.9525,              0.0011719,              0.0011719,              0.0011719
                    182,                  2.543,                  1.824,                 1.0629,                0.18264,                0.25943,                0.12855,                0.03458,                 3.2534,                 2.0193,                 1.0539,              0.0011692,              0.0011692,              0.0011692
                    183,                 2.2114,                  1.818,                 1.0152,                0.18264,                0.25943,                0.12855,                0.03458,                 3.2534,                 2.0193,                 1.0539,              0.0011664,              0.0011664,              0.0011664
                    184,                 2.2189,                 1.8008,                 1.1108,                0.11168,                0.13375,                0.05158,                0.01151,                 3.7857,                 2.3717,                  1.151,              0.0011636,              0.0011636,              0.0011636
                    185,                   2.51,                 2.2046,                 1.0706,                0.11168,                0.13375,                0.05158,                0.01151,                 3.7857,                 2.3717,                  1.151,              0.0011609,              0.0011609,              0.0011609
                    186,                 2.5396,                 2.0675,                  1.019,                0.13197,                0.18188,                0.06824,                0.01636,                 3.6294,                 2.1698,                 1.1234,              0.0011581,              0.0011581,              0.0011581
                    187,                  2.463,                 1.5763,                0.98464,                0.13197,                0.18188,                0.06824,                0.01636,                 3.6294,                 2.1698,                 1.1234,              0.0011554,              0.0011554,              0.0011554
                    188,                 2.2602,                 1.4456,                0.94052,                0.21481,                0.29819,                0.14656,                0.04162,                  3.131,                 1.9043,                 1.0437,              0.0011526,              0.0011526,              0.0011526
                    189,                  2.085,                 1.4139,                0.94232,                0.21481,                0.29819,                0.14656,                0.04162,                  3.131,                 1.9043,                 1.0437,              0.0011499,              0.0011499,              0.0011499
                    190,                 3.0928,                 1.7396,                0.95885,                0.28215,                0.45567,                0.24786,                 0.0935,                 2.4175,                 1.6093,                0.95311,              0.0011471,              0.0011471,              0.0011471
                    191,                 1.7336,                 1.4323,                   1.01,                0.28215,                0.45567,                0.24786,                 0.0935,                 2.4175,                 1.6093,                0.95311,              0.0011444,              0.0011444,              0.0011444
                    192,                 3.5343,                 1.7931,                 1.0435,                0.32115,                0.52441,                0.30081,                0.12084,                 2.2005,                 1.5111,                0.92566,              0.0011416,              0.0011416,              0.0011416
                    193,                 2.3594,                 1.6566,                0.98526,                0.32115,                0.52441,                0.30081,                0.12084,                 2.2005,                 1.5111,                0.92566,              0.0011389,              0.0011389,              0.0011389
                    194,                 2.3163,                 1.3754,                 0.9362,                0.33879,                 0.5341,                 0.3314,                0.12905,                 2.2473,                 1.4823,                 0.9259,              0.0011361,              0.0011361,              0.0011361
                    195,                 3.7827,                 2.1842,                 1.0434,                0.33879,                 0.5341,                 0.3314,                0.12905,                 2.2473,                 1.4823,                 0.9259,              0.0011334,              0.0011334,              0.0011334
                    196,                 2.4967,                 1.4652,                0.96761,                0.35583,                0.53752,                0.35633,                0.14438,                  2.206,                 1.4665,                0.92453,              0.0011306,              0.0011306,              0.0011306
                    197,                 2.1192,                 1.4062,                0.94262,                0.35583,                0.53752,                0.35633,                0.14438,                  2.206,                 1.4665,                0.92453,              0.0011279,              0.0011279,              0.0011279
                    198,                 2.3819,                 1.5258,                0.95631,                0.35804,                0.54324,                0.36792,                0.16078,                  2.128,                  1.457,                0.91654,              0.0011251,              0.0011251,              0.0011251
                    199,                 2.6495,                 1.5211,                0.97077,                0.35804,                0.54324,                0.36792,                0.16078,                  2.128,                  1.457,                0.91654,              0.0011224,              0.0011224,              0.0011224
                    200,                 2.4063,                 1.5731,                0.95178,                0.36232,                0.56865,                0.38513,                0.18547,                 2.0054,                 1.4405,                0.90714,              0.0011196,              0.0011196,              0.0011196
                    201,                 2.9932,                  1.618,                0.97182,                0.36232,                0.56865,                0.38513,                0.18547,                 2.0054,                 1.4405,                0.90714,              0.0011169,              0.0011169,              0.0011169
                    202,                 1.9403,                 1.3669,                 0.9522,                0.34784,                0.50583,                0.34779,                 0.1571,                  2.164,                 1.5889,                0.92917,              0.0011141,              0.0011141,              0.0011141
                    203,                 2.0886,                 1.5622,                 1.0814,                0.34784,                0.50583,                0.34779,                 0.1571,                  2.164,                 1.5889,                0.92917,              0.0011114,              0.0011114,              0.0011114
                    204,                 2.4653,                 1.4839,                 0.9622,                0.35098,                0.52009,                0.35943,                0.16332,                  2.124,                  1.553,                0.92798,              0.0011086,              0.0011086,              0.0011086
                    205,                 2.8481,                 1.8954,                 1.0308,                0.35098,                0.52009,                0.35943,                0.16332,                  2.124,                  1.553,                0.92798,              0.0011059,              0.0011059,              0.0011059
                    206,                 2.3577,                 1.7944,                 1.0627,                0.36968,                0.58812,                0.41086,                0.19614,                 1.9915,                 1.3938,                0.90866,              0.0011031,              0.0011031,              0.0011031
                    207,                 2.2786,                 1.4653,                0.92054,                0.36968,                0.58812,                0.41086,                0.19614,                 1.9915,                 1.3938,                0.90866,              0.0011004,              0.0011004,              0.0011004
                    208,                 2.7771,                 1.6185,                0.97055,                0.37194,                0.56705,                0.42064,                0.20522,                  1.938,                 1.3823,                0.89891,              0.0010976,              0.0010976,              0.0010976
                    209,                  2.499,                 1.4499,                0.93867,                0.37194,                0.56705,                0.42064,                0.20522,                  1.938,                 1.3823,                0.89891,              0.0010949,              0.0010949,              0.0010949
                    210,                 1.9024,                 1.4083,                0.91914,                0.38501,                0.53518,                0.41852,                0.19563,                 1.9002,                 1.3875,                0.89166,              0.0010921,              0.0010921,              0.0010921
                    211,                 1.7877,                 1.5006,                0.90163,                0.38501,                0.53518,                0.41852,                0.19563,                 1.9002,                 1.3875,                0.89166,              0.0010894,              0.0010894,              0.0010894
                    212,                 2.0887,                 1.4226,                0.90973,                0.39437,                0.58229,                0.42375,                0.19189,                 1.8979,                 1.3956,                0.88951,              0.0010866,              0.0010866,              0.0010866
                    213,                  2.305,                 1.6387,                0.93564,                0.39437,                0.58229,                0.42375,                0.19189,                 1.8979,                 1.3956,                0.88951,              0.0010839,              0.0010839,              0.0010839
                    214,                 2.9425,                 1.7352,                0.99764,                0.39645,                 0.5757,                0.41174,                0.18151,                 1.9361,                  1.382,                0.89186,              0.0010811,              0.0010811,              0.0010811
                    215,                 1.9312,                 1.4055,                0.87695,                0.39645,                 0.5757,                0.41174,                0.18151,                 1.9361,                  1.382,                0.89186,              0.0010784,              0.0010784,              0.0010784
                    216,                 2.0705,                 1.4315,                0.94756,                 0.3694,                 0.5369,                0.39436,                0.16649,                 2.0259,                 1.3802,                0.89719,              0.0010756,              0.0010756,              0.0010756
                    217,                 2.8842,                 1.5574,                 0.9538,                 0.3694,                 0.5369,                0.39436,                0.16649,                 2.0259,                 1.3802,                0.89719,              0.0010729,              0.0010729,              0.0010729
                    218,                 2.0766,                 1.4625,                0.94097,                 0.3457,                0.49982,                0.36688,                0.13645,                 2.2121,                 1.4354,                0.91222,              0.0010701,              0.0010701,              0.0010701
                    219,                 2.3725,                  1.436,                0.94818,                 0.3457,                0.49982,                0.36688,                0.13645,                 2.2121,                 1.4354,                0.91222,              0.0010674,              0.0010674,              0.0010674
                    220,                 2.0623,                 1.5594,                0.98321,                0.30249,                0.43212,                0.28528,                0.09753,                 2.4669,                 1.5799,                0.94209,              0.0010646,              0.0010646,              0.0010646
                    221,                 2.4741,                 1.4682,                0.96249,                0.30249,                0.43212,                0.28528,                0.09753,                 2.4669,                 1.5799,                0.94209,              0.0010619,              0.0010619,              0.0010619
                    222,                 2.2843,                  1.403,                0.89008,                0.31086,                0.45535,                0.31177,                0.11837,                 2.3541,                 1.5674,                0.93393,              0.0010591,              0.0010591,              0.0010591
                    223,                 2.8133,                 1.7055,                 1.1523,                0.31086,                0.45535,                0.31177,                0.11837,                 2.3541,                 1.5674,                0.93393,              0.0010564,              0.0010564,              0.0010564
                    224,                 1.9903,                 1.3731,                0.89357,                0.31414,                0.45379,                0.31332,                 0.1192,                 2.3501,                 1.6177,                0.93855,              0.0010536,              0.0010536,              0.0010536
                    225,                 1.7841,                  1.292,                0.91868,                0.31414,                0.45379,                0.31332,                 0.1192,                 2.3501,                 1.6177,                0.93855,              0.0010509,              0.0010509,              0.0010509
                    226,                 2.1991,                 1.5502,                 1.0071,                0.36394,                0.50307,                0.39215,                0.18413,                 2.0101,                  1.487,                0.91047,              0.0010481,              0.0010481,              0.0010481
                    227,                 2.0491,                 1.3952,                0.96036,                0.36394,                0.50307,                0.39215,                0.18413,                 2.0101,                  1.487,                0.91047,              0.0010454,              0.0010454,              0.0010454
                    228,                 2.1554,                 1.3598,                0.90756,                0.40806,                0.53583,                0.45886,                0.23462,                 1.8611,                 1.3724,                0.89477,              0.0010426,              0.0010426,              0.0010426
                    229,                 1.7392,                 1.3247,                 0.9497,                0.40806,                0.53583,                0.45886,                0.23462,                 1.8611,                 1.3724,                0.89477,              0.0010399,              0.0010399,              0.0010399
                    230,                 1.7006,                 1.2864,                0.93771,                0.39204,                0.59365,                0.46648,                 0.2412,                 1.8364,                 1.3545,                0.89233,              0.0010371,              0.0010371,              0.0010371
                    231,                 2.1853,                 1.6657,                 1.0253,                0.39204,                0.59365,                0.46648,                 0.2412,                 1.8364,                 1.3545,                0.89233,              0.0010344,              0.0010344,              0.0010344
                    232,                 1.7657,                 1.2538,                0.87829,                0.38865,                0.59304,                0.46887,                0.24505,                 1.8148,                 1.3358,                0.89204,              0.0010316,              0.0010316,              0.0010316
                    233,                 1.9583,                  1.429,                0.90813,                0.38865,                0.59304,                0.46887,                0.24505,                 1.8148,                 1.3358,                0.89204,              0.0010289,              0.0010289,              0.0010289
                    234,                 2.4828,                 1.6599,                0.95905,                0.39432,                0.57622,                0.46807,                 0.2392,                 1.8173,                 1.3241,                0.89316,              0.0010261,              0.0010261,              0.0010261
                    235,                 2.0558,                 1.4029,                 0.9036,                0.39432,                0.57622,                0.46807,                 0.2392,                 1.8173,                 1.3241,                0.89316,              0.0010234,              0.0010234,              0.0010234
                    236,                 2.0535,                 1.4311,                0.92888,                0.39793,                0.58771,                0.46045,                0.23233,                 1.8334,                 1.3643,                0.89347,              0.0010206,              0.0010206,              0.0010206
                    237,                 1.8749,                 1.3436,                0.95607,                0.39793,                0.58771,                0.46045,                0.23233,                 1.8334,                 1.3643,                0.89347,              0.0010179,              0.0010179,              0.0010179
                    238,                   2.78,                 2.0029,                 1.0118,                0.42416,                0.52971,                0.43262,                0.22008,                 1.8213,                 1.4989,                 0.8912,              0.0010151,              0.0010151,              0.0010151
                    239,                 3.0441,                 2.5926,                 1.1509,                0.42416,                0.52971,                0.43262,                0.22008,                 1.8213,                 1.4989,                 0.8912,              0.0010124,              0.0010124,              0.0010124
                    240,                 2.4753,                 1.6116,                0.97642,                0.41644,                0.52128,                0.43232,                 0.2224,                  1.832,                 1.5303,                0.89527,              0.0010096,              0.0010096,              0.0010096
                    241,                 1.8003,                 1.4493,                0.91835,                0.41644,                0.52128,                0.43232,                 0.2224,                  1.832,                 1.5303,                0.89527,              0.0010069,              0.0010069,              0.0010069
                    242,                 2.1852,                 1.4743,                0.93305,                0.42922,                0.55932,                 0.4665,                0.24258,                 1.8392,                 1.4004,                0.89802,              0.0010041,              0.0010041,              0.0010041
                    243,                 2.0214,                 1.3931,                0.92927,                0.42922,                0.55932,                 0.4665,                0.24258,                 1.8392,                 1.4004,                0.89802,              0.0010014,              0.0010014,              0.0010014
                    244,                 1.7972,                 1.3924,                 0.9132,                 0.4065,                0.58481,                0.46588,                0.23861,                 1.8779,                 1.4038,                0.89856,             0.00099862,             0.00099862,             0.00099862
                    245,                 2.1133,                 1.4654,                0.91268,                 0.4065,                0.58481,                0.46588,                0.23861,                 1.8779,                 1.4038,                0.89856,             0.00099587,             0.00099587,             0.00099587
                    246,                 2.0755,                 1.3636,                0.94071,                0.40857,                0.57681,                0.46281,                0.22831,                 1.9191,                 1.3832,                0.90203,             0.00099312,             0.00099312,             0.00099312
                    247,                 2.1078,                 1.5097,                 0.8652,                0.40857,                0.57681,                0.46281,                0.22831,                 1.9191,                 1.3832,                0.90203,             0.00099036,             0.00099036,             0.00099036
                    248,                  2.785,                 2.2733,                  1.086,                0.41272,                0.58084,                0.47882,                0.22831,                 1.9357,                 1.3373,                0.90254,             0.00098761,             0.00098761,             0.00098761
                    249,                 3.0055,                 1.8943,                0.96494,                0.41272,                0.58084,                0.47882,                0.22831,                 1.9357,                 1.3373,                0.90254,             0.00098486,             0.00098486,             0.00098486
                    250,                 2.2403,                 1.4697,                0.95329,                0.39438,                0.61469,                0.49074,                0.23364,                  1.911,                 1.3104,                0.89924,             0.00098211,             0.00098211,             0.00098211
                    251,                 1.8914,                 1.3586,                0.94261,                0.39438,                0.61469,                0.49074,                0.23364,                  1.911,                 1.3104,                0.89924,             0.00097936,             0.00097936,             0.00097936
                    252,                 2.4003,                 1.4179,                0.95272,                0.39225,                0.65567,                0.50111,                0.25066,                 1.8244,                 1.2733,                 0.8918,             0.00097661,             0.00097661,             0.00097661
                    253,                 2.5573,                 1.4754,                 1.0784,                0.39225,                0.65567,                0.50111,                0.25066,                 1.8244,                 1.2733,                 0.8918,             0.00097386,             0.00097386,             0.00097386
                    254,                 1.9192,                 1.2441,                0.94085,                0.39091,                0.66454,                0.50535,                0.26132,                 1.7778,                 1.2803,                0.88848,             0.00097111,             0.00097111,             0.00097111
                    255,                 2.1901,                 1.3904,                0.94373,                0.39091,                0.66454,                0.50535,                0.26132,                 1.7778,                 1.2803,                0.88848,             0.00096836,             0.00096836,             0.00096836
                    256,                 1.8611,                 1.3689,                0.87963,                0.39066,                0.59786,                 0.4409,                0.20755,                 1.8829,                 1.4225,                 0.8945,             0.00096561,             0.00096561,             0.00096561
                    257,                 1.9474,                 1.3823,                0.85926,                0.39066,                0.59786,                 0.4409,                0.20755,                 1.8829,                 1.4225,                 0.8945,             0.00096286,             0.00096286,             0.00096286
                    258,                 3.0616,                 1.7442,                0.95094,                0.39957,                0.52503,                0.39187,                 0.1628,                 2.0892,                 1.5008,                0.90844,             0.00096011,             0.00096011,             0.00096011
                    259,                 1.8643,                 1.9423,                 1.0611,                0.39957,                0.52503,                0.39187,                 0.1628,                 2.0892,                 1.5008,                0.90844,             0.00095736,             0.00095736,             0.00095736
                    260,                 2.4795,                  1.388,                0.90506,                 0.4022,                0.53264,                0.38846,                 0.1609,                 2.1351,                 1.4984,                0.90835,             0.00095461,             0.00095461,             0.00095461
                    261,                 2.9082,                 1.6479,                0.93104,                 0.4022,                0.53264,                0.38846,                 0.1609,                 2.1351,                 1.4984,                0.90835,             0.00095186,             0.00095186,             0.00095186
                    262,                 1.8006,                 1.2365,                0.89258,                0.41628,                0.54619,                0.43054,                0.19793,                 1.9819,                 1.4357,                0.89401,             0.00094911,             0.00094911,             0.00094911
                    263,                 1.8441,                 1.4976,                0.97213,                0.41628,                0.54619,                0.43054,                0.19793,                 1.9819,                 1.4357,                0.89401,             0.00094636,             0.00094636,             0.00094636
                    264,                 2.0363,                  1.629,                  0.969,                0.39379,                0.59332,                0.47704,                0.23651,                 1.8225,                 1.3437,                0.87962,             0.00094361,             0.00094361,             0.00094361
                    265,                 2.8567,                 1.6274,                0.90726,                0.39379,                0.59332,                0.47704,                0.23651,                 1.8225,                 1.3437,                0.87962,             0.00094085,             0.00094085,             0.00094085
                    266,                 2.5661,                 1.4351,                0.90183,                0.39735,                0.60307,                0.49416,                0.25528,                 1.7354,                 1.3026,                0.87373,              0.0009381,              0.0009381,              0.0009381
                    267,                  1.745,                 1.3547,                0.93361,                0.39735,                0.60307,                0.49416,                0.25528,                 1.7354,                 1.3026,                0.87373,             0.00093535,             0.00093535,             0.00093535
                    268,                 1.9277,                 1.3767,                0.93217,                0.43075,                0.59587,                0.49738,                0.25265,                 1.7387,                 1.3083,                0.87735,              0.0009326,              0.0009326,              0.0009326
                    269,                 2.1919,                 1.3259,                0.87465,                0.43075,                0.59587,                0.49738,                0.25265,                 1.7387,                 1.3083,                0.87735,             0.00092985,             0.00092985,             0.00092985
                    270,                 2.2415,                  1.372,                0.89487,                  0.445,                0.62993,                0.49267,                0.24251,                 1.7976,                 1.3295,                0.88778,              0.0009271,              0.0009271,              0.0009271
                    271,                 1.5564,                 1.1651,                0.88297,                  0.445,                0.62993,                0.49267,                0.24251,                 1.7976,                 1.3295,                0.88778,             0.00092435,             0.00092435,             0.00092435
                    272,                  3.327,                 1.6371,                0.95111,                0.45274,                0.64269,                0.49329,                0.23707,                 1.8659,                 1.3305,                0.89784,              0.0009216,              0.0009216,              0.0009216
                    273,                 2.5632,                 1.5205,                0.93301,                0.45274,                0.64269,                0.49329,                0.23707,                 1.8659,                 1.3305,                0.89784,             0.00091885,             0.00091885,             0.00091885
                    274,                 3.1526,                 2.0928,                 1.0267,                0.44696,                0.65221,                0.49764,                0.24675,                 1.8327,                 1.3125,                0.89626,              0.0009161,              0.0009161,              0.0009161
                    275,                 2.7535,                 1.5743,                0.97587,                0.44696,                0.65221,                0.49764,                0.24675,                 1.8327,                 1.3125,                0.89626,             0.00091335,             0.00091335,             0.00091335
                    276,                 2.3469,                 1.4835,                0.89319,                0.45629,                0.67831,                0.50572,                0.26194,                 1.7327,                 1.2808,                0.88711,              0.0009106,              0.0009106,              0.0009106
                    277,                 1.6161,                 1.1482,                0.88266,                0.45629,                0.67831,                0.50572,                0.26194,                 1.7327,                 1.2808,                0.88711,             0.00090785,             0.00090785,             0.00090785
                    278,                   3.06,                 1.6707,                0.95636,                0.46957,                0.62664,                0.51593,                0.25858,                 1.7374,                 1.2582,                0.88509,              0.0009051,              0.0009051,              0.0009051
                    279,                 2.2454,                 1.6385,                 1.0859,                0.46957,                0.62664,                0.51593,                0.25858,                 1.7374,                 1.2582,                0.88509,             0.00090235,             0.00090235,             0.00090235
